site,time,timeout,spp,type,defac,final_N,N_remaining,mass_remaining,cellulose,lignin,carbon,nitrogen,CN,LIG_N
OLY,5,5,TRAE,L,0.21083849,1.720066462,0.994821809,22.10633333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,6,6.02,TRAE,L,0.21083849,2.10931097,1.295042455,24.104,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,7,6.99,TRAE,L,0.21083849,2.420441149,0.544305677,9.229333333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,8,7.99,TRAE,L,0.21083849,2.55658512,1.549455962,23.42525,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,9,8.99,TRAE,L,0.21083849,2.566266732,0.393340332,6.363,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SEV,1,1.01,ACSA,L,0.087149964,1.301105718,1.157313093,75.91566667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SEV,2,2.01,ACSA,L,0.087149964,1.761580566,1.111318714,53.73325,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SEV,3,3.04,ACSA,L,0.087149964,1.413853322,0.942622126,56.54533333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SEV,4,4.02,ACSA,L,0.087149964,1.365297515,0.552933701,35.73675,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SEV,1,1.01,DRGL,L,0.087149964,2.954163359,1.008235758,72.82733333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SEV,2,2.01,DRGL,L,0.087149964,3.145539906,0.959389982,65.55266667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SEV,3,3.04,DRGL,L,0.087149964,2.795231303,0.973461421,74.49433333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SEV,4,4.02,DRGL,L,0.087149964,3.292405538,0.90212591,58.76,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SEV,1,1.01,PIRE,L,0.087149964,0.582008337,0.831708967,85.759,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SEV,2,2.01,PIRE,L,0.087149964,0.614619101,0.810515973,79.26275,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SEV,3,3.04,PIRE,L,0.087149964,0.700901368,0.837764926,71.64966667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SEV,4,4.02,PIRE,L,0.087149964,0.8439479,0.735072124,52.36375,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SEV,1,1.01,QUPR,L,0.087149964,0.978398212,0.796788866,87.73033333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SEV,2,2.01,QUPR,L,0.087149964,1.203846667,0.775050745,69.29466667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SEV,3,3.04,QUPR,L,0.087149964,2.17661277,1.11674639,57.114,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SEV,4,4.02,QUPR,L,0.087149964,1.21343608,0.729731068,64.6125,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SEV,1,1.01,THPL,L,0.087149964,0.656638166,0.878636542,89.993,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SEV,2,2.01,THPL,L,0.087149964,0.711024717,0.804663035,76.2665,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SEV,3,3.04,THPL,L,0.087149964,0.538394785,0.577943601,71.50766667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SEV,4,4.02,THPL,L,0.087149964,0.629627914,0.620444975,66.168,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SEV,1,1.01,TRAE,L,0.087149964,0.408709188,0.864953518,82.25333333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SEV,2,2.01,TRAE,L,0.087149964,0.351554574,0.5972206,65.2245,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SEV,3,3.04,TRAE,L,0.087149964,0.333286754,0.236145534,57.224,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SEV,4,4.02,TRAE,L,0.087149964,0.460110806,0.49871512,50.88975,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,1,0.98,ACSA,L,0.081095531,1.143463273,1.071224518,79.9395,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,2,1.99,ACSA,L,0.081095531,1.73181721,1.709736853,84.3165,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,3,3,ACSA,L,0.081095531,1.604403326,1.366686681,72.409,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,4,4,ACSA,L,0.081095531,3.013892159,3.262281446,92.009,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,5,5,ACSA,L,0.081095531,1.742618468,1.425896136,69.37175,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,6,6.02,ACSA,L,0.081095531,2.295776294,1.206844095,45.21233333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,7,7.07,ACSA,L,0.081095531,2.559260207,1.283651473,43.866,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,9,9.07,ACSA,L,0.081095531,2.465308533,1.644017172,56.686,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,10,9.98,ACSA,L,0.081095531,3.166730124,1.55515728,44.06566667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
SMR,1,0.98,DRGL,L,0.081095531,2.494988916,0.94160709,80.68225,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,2,1.99,DRGL,L,0.081095531,3.436902539,1.130578703,71.875,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,3,3,DRGL,L,0.081095531,3.056454513,0.88118629,61.601,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,4,4,DRGL,L,0.081095531,7.804590368,1.80422118,49.3985,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,5,5,DRGL,L,0.081095531,2.937918516,0.812201569,58.909,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,6,6.02,DRGL,L,0.081095531,4.277467904,0.554519785,27.0985,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,7,7.07,DRGL,L,0.081095531,3.581621514,0.543738893,32.869,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,9,9.07,DRGL,L,0.081095531,3.778677463,0.926298631,52.378,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,10,9.98,DRGL,L,0.081095531,4.860459288,0.588517607,30.82666667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
SMR,1,0.98,PIRE,L,0.081095531,0.531096937,0.842700378,95.109,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,2,1.99,PIRE,L,0.081095531,0.937956545,1.363781199,87.62333333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,3,3,PIRE,L,0.081095531,0.816596778,1.160698772,85.312,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,5,5,PIRE,L,0.081095531,1.070565648,1.531337549,85.09333333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,6,6.02,PIRE,L,0.081095531,1.486798257,1.052211406,42.477,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,7,7.07,PIRE,L,0.081095531,1.865710114,1.657353879,54.86766667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
SMR,1,0.98,QUPR,L,0.081095531,0.969385593,0.87052036,96.68225,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,2,1.99,QUPR,L,0.081095531,1.688307363,1.340836372,89.027,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,3,3,QUPR,L,0.081095531,1.481477627,1.228097587,89.283,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,4,4,QUPR,L,0.081095531,5.189340813,3.995581931,82.947,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,5,5,QUPR,L,0.081095531,1.829690018,1.416830513,83.10666667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,6,6.02,QUPR,L,0.081095531,2.111928011,1.411333994,71.751,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,7,7.07,QUPR,L,0.081095531,2.923226717,1.247858919,49.24966667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
SMR,1,0.98,THPL,L,0.081095531,0.778466739,1.06257717,91.89475,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,2,1.99,THPL,L,0.081095531,0.97051776,1.350078356,92.596,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,3,3,THPL,L,0.081095531,0.851028047,1.110564038,87.744,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,4,4,THPL,L,0.081095531,4.710989256,3.586488227,50.291,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,5,5,THPL,L,0.081095531,1.270346075,1.427213871,75.674,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,6,6.02,THPL,L,0.081095531,1.463886288,1.208774472,55.0345,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,7,7.07,THPL,L,0.081095531,1.342153307,1.189230917,61.456,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,10,9.98,THPL,L,0.081095531,2.1875,1.624812281,49.942,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
SMR,1,0.98,TRAE,L,0.081095531,0.421131642,0.924084594,85.8115,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,2,1.99,TRAE,L,0.081095531,1.321929084,2.733528426,81.22666667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,3,3,TRAE,L,0.081095531,1.047386201,1.875145129,70.05275,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,5,5,TRAE,L,0.081095531,1.175917215,2.551234296,84.836,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,6,6.02,TRAE,L,0.081095531,2.12997967,1.973117852,38.3915,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
SMR,7,7.07,TRAE,L,0.081095531,3.271216009,2.295154198,32.0325,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,1,1.0025,ACSA,L,0.526678094,1.468398863,1.005063301,58.246,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,2,1.983333333,ACSA,L,0.526678094,2.029859598,1.005464853,42.264,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,3,3.0325,ACSA,L,0.526678094,1.785474333,0.860963093,40.79425,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,4,4.005,ACSA,L,0.526678094,2.127239979,1.016339962,41.04875,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,5,4.97,ACSA,L,0.526678094,2.323909919,0.707525011,25.88,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,6,6.016666667,ACSA,L,0.526678094,2.36862989,0.649515979,23.18044444,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,7,7.04,ACSA,L,0.526678094,2.39410904,0.532740767,19.10166667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,8,8.03,ACSA,L,0.526678094,2.395599601,0.518183804,18.499,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,9,9.033333333,ACSA,L,0.526678094,2.375534772,0.513108485,18.54133333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,10,10.035,ACSA,L,0.526678094,2.366829203,0.460813948,16.5525,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
UFL,6,6.02,BOER,L,0.526678094,2.119298246,0.649592994,29.028,64.334,15.534,44.8975,0.8625,52.89668862,18.22329968
UFL,8,8.03,BOER,L,0.526678094,2.394312023,0.216634435,8.634333333,64.334,15.534,44.8975,0.8625,52.89668862,18.22329968
UFL,2,1.98,CEGR,L,0.526678094,2.147113211,0.758225667,49.253,26.866,12.374,52.5825,1.3275,39.71324879,8.911036415
UFL,3,3.033333333,CEGR,L,0.526678094,2.843296585,0.61185564,29.997,26.866,12.374,52.5825,1.3275,39.71324879,8.911036415
UFL,6,6.02,CONU,L,0.526678094,3.389347764,0.309998097,8.394,37.008,0.7575,44.125,0.8075,55.80523169,0.843073593
UFL,7,7.04,CONU,L,0.526678094,2.584553841,0.38555331,15.46,37.008,0.7575,44.125,0.8075,55.80523169,0.843073593
UFL,1,1.0025,DRGL,L,0.526678094,3.36172278,0.691688282,44.14225,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,2,1.9825,DRGL,L,0.526678094,7.973236832,0.827681365,24.765,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,3,3.0325,DRGL,L,0.526678094,3.508571127,0.353943822,21.543,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,4,4.0075,DRGL,L,0.526678094,3.225848679,0.324395272,20.88725,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,5,4.98,DRGL,L,0.526678094,3.41244711,0.327969712,21.0825,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,6,6.02,DRGL,L,0.526678094,2.933823804,0.260281366,18.9555,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,7,7.04,DRGL,L,0.526678094,3.337364209,0.208982961,13.08633333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,8,8.025,DRGL,L,0.526678094,3.17400346,0.049555031,3.2635,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,9,9.033333333,DRGL,L,0.526678094,2.816359482,0.121568858,8.866666667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,10,10.035,DRGL,L,0.526678094,2.429266617,0.032734057,2.762,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
UFL,2,1.983333333,FAGR,L,0.526678094,1.692089692,1.03356102,56.84433333,49.114,26.028,49.4075,0.85,58.39817258,30.15031443
UFL,3,3.03,FAGR,L,0.526678094,1.797219396,0.802777023,40.577,49.114,26.028,49.4075,0.85,58.39817258,30.15031443
UFL,6,6.02,KOMY,L,0.526678094,2.578947368,0.30391325,13.347,61.56,9.254,46.2575,1.0675,43.87712648,8.210415694
UFL,10,10.035,KOMY,L,0.526678094,2.758071961,0.353533846,14.9395,61.56,9.254,46.2575,1.0675,43.87712648,8.210415694
UFL,1,1.0025,PIRE,L,0.526678094,0.746762052,0.986464967,79.248,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,2,1.98,PIRE,L,0.526678094,0.914904464,0.950891245,62.37366667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,3,3.0325,PIRE,L,0.526678094,1.296663475,0.835416549,40.579,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,4,4.0075,PIRE,L,0.526678094,1.724288218,0.7782065,28.1545,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,5,4.975,PIRE,L,0.526678094,1.282991106,0.775742309,37.365,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,6,6.02,PIRE,L,0.526678094,1.779046599,0.935257309,31.997625,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,7,7.035,PIRE,L,0.526678094,1.859533719,0.818104952,26.3605,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,8,8.025,PIRE,L,0.526678094,1.885040677,0.485125626,15.476,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,9,9.03,PIRE,L,0.526678094,1.878904612,0.676325686,22.122,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
UFL,1,1.0025,QUPR,L,0.526678094,1.300216426,0.789086775,66.0705,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,2,1.9825,QUPR,L,0.526678094,1.987129138,0.716177621,39.2355,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,3,3.0325,QUPR,L,0.526678094,2.19440161,0.711888369,36.17125,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,4,4.01,QUPR,L,0.526678094,1.867963872,0.535111208,30.631,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,5,4.98,QUPR,L,0.526678094,2.157951994,0.658614162,33.33466667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,6,6.02,QUPR,L,0.526678094,2.17633248,0.659525485,32.03035,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,7,7.04,QUPR,L,0.526678094,2.203003462,0.298959232,14.67966667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,8,8.03,QUPR,L,0.526678094,2.372967566,0.116297415,5.318666667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,9,9.033333333,QUPR,L,0.526678094,2.56722015,0.401199016,16.95366667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,10,10.035,QUPR,L,0.526678094,2.752121957,0.22564791,8.889,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
UFL,5,4.98,SPAL,L,0.526678094,1.636167208,0.823538517,41.2845,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
UFL,6,6.02,SPAL,L,0.526678094,1.879821797,0.471484755,20.287,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
UFL,9,9.033333333,SPAL,L,0.526678094,2.394780947,0.225985635,7.958,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
UFL,1,1.0025,THPL,L,0.526678094,0.924457964,1.034861226,75.3205,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,2,1.98,THPL,L,0.526678094,1.319919592,0.596258056,30.311,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,3,3.0325,THPL,L,0.526678094,2.322614642,0.92481624,31.24775,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,4,4.0075,THPL,L,0.526678094,1.730525958,0.711238964,28.2175,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,5,4.97,THPL,L,0.526678094,1.584307808,0.398668003,16.919,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,6,6.02,THPL,L,0.526678094,1.88431049,0.727449197,25.99008333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,7,7.04,THPL,L,0.526678094,1.956913562,0.507154555,17.037,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,8,8.03,THPL,L,0.526678094,2.258330258,0.174855655,6.372333333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,9,9.04,THPL,L,0.526678094,1.508179959,0.229440873,10.229,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,10,10.04,THPL,L,0.526678094,2.032269984,0.202027491,6.684,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
UFL,1,1.0025,TRAE,L,0.526678094,1.05155188,1.425815909,54.17375,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,2,1.98,TRAE,L,0.526678094,1.333478822,1.852875922,54.81266667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,3,3.0325,TRAE,L,0.526678094,1.957080008,1.027747993,21.89775,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,4,4.01,TRAE,L,0.526678094,2.348535934,0.912704383,16.165,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,5,4.98,TRAE,L,0.526678094,2.15646763,1.085606872,20.20566667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,6,6.02,TRAE,L,0.526678094,2.528765964,0.783478948,12.588,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,7,7.04,TRAE,L,0.526678094,2.569828698,0.714098435,11.691,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,8,8.025,TRAE,L,0.526678094,2.899543255,0.211996375,2.872,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,9,9.03,TRAE,L,0.526678094,2.275012569,0.723324551,12.432,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
UFL,10,10.03,TRAE,L,0.526678094,2.219006271,0.356444711,6.281,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
VCR,1,1.02,ACSA,L,0.393945636,1.861635516,0.643897311,30.32666667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
VCR,2,2.01,ACSA,L,0.393945636,1.776965602,0.368339628,17.975,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
VCR,3,3.06,ACSA,L,0.393945636,1.292307692,0.313690623,20.6335,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
VCR,4,4.04,ACSA,L,0.393945636,0,0,32.539,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
VCR,1,1.02,DRGL,L,0.393945636,4.620248651,0.578961097,26.015,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
VCR,3,3.06,DRGL,L,0.393945636,2.738461538,0.059863513,4.671,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
VCR,1,1.02,PIRE,L,0.393945636,0.533996443,0.666626134,75.2445,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
VCR,2,2.01,PIRE,L,0.393945636,0.710393084,0.653533416,55.99766667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
VCR,3,3.06,PIRE,L,0.393945636,1.25,0.86294243,41.4355,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
VCR,4,4.04,PIRE,L,0.393945636,0.740443668,0.521521961,41.98266667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
VCR,5,5.05,PIRE,L,0.393945636,0.37037037,0.111301226,18.037,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
VCR,1,1.02,QUPR,L,0.393945636,1.053272509,0.506521304,59.32175,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,2,2.01,QUPR,L,0.393945636,1.861375538,0.539091157,32.483,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,3,3.06,QUPR,L,0.393945636,0.871428571,0.241634451,29.87166667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,4,4.04,QUPR,L,0.393945636,0.447321001,0.111915578,24.3225,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,5,5.05,QUPR,L,0.393945636,0,0,37.065,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,6,6.02,QUPR,L,0.393945636,0.085338795,0.022294254,20.981,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
VCR,1,1.02,THPL,L,0.393945636,0.722482237,0.745931814,72.51575,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
VCR,2,2.01,THPL,L,0.393945636,1.018823592,0.827921511,57.50833333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
VCR,3,3.06,THPL,L,0.393945636,1.524534515,0.945033705,41.18533333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
VCR,5,5.05,THPL,L,0.393945636,1.194760328,0.351628331,19.789,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
VCR,6,6.02,THPL,L,0.393945636,0,0,53.651,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
VCR,1,1.02,TRAE,L,0.393945636,1.450620044,1.13691569,39.587,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
VCR,2,2.01,TRAE,L,0.393945636,3.469467107,2.588164178,25.468,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
VCR,3,3.06,TRAE,L,0.393945636,1.26,1.216994143,37.768,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
VCR,5,5.05,TRAE,L,0.393945636,0,0,33.181,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
